as_of_date,instrument_id,settle_date,mark_type,value,source,snapped_at
2026-09-18,USDSEK,2027-02-22,FWD_OUTRIGHT,9.7225,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2027-02-23,FWD_OUTRIGHT,9.7391,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2027-03-22,FWD_OUTRIGHT,9.7075,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2027-03-23,FWD_OUTRIGHT,9.7241,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2027-06-22,FWD_OUTRIGHT,9.6613,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2027-06-23,FWD_OUTRIGHT,9.6769,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2027-09-22,FWD_OUTRIGHT,9.6182,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2027-09-23,FWD_OUTRIGHT,9.6333,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2027-12-22,FWD_OUTRIGHT,9.5789,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2027-12-23,FWD_OUTRIGHT,9.5926,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2028-03-22,FWD_OUTRIGHT,9.5395,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2028-03-23,FWD_OUTRIGHT,9.5515,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2028-09-22,FWD_OUTRIGHT,9.4665,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2028-09-25,FWD_OUTRIGHT,9.4767,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2029-09-24,FWD_OUTRIGHT,9.3354,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2030-09-23,FWD_OUTRIGHT,9.2103,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSEK,2031-09-22,FWD_OUTRIGHT,9.0957,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDSEK,2031-09-23,FWD_OUTRIGHT,9.0941,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDSGD,2026-09-18,SPOT,1.2761,BBG_BFXFORWARD,2026-09-18T17:00:00-04:00
2026-09-18,USDTRY,2026-09-18,SPOT,48.7779,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2026-09-21,FWD_OUTRIGHT,48.668,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2026-09-22,FWD_OUTRIGHT,48.6582,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2026-09-23,FWD_OUTRIGHT,48.8159,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2026-09-23,FWD_OUTRIGHT,48.859849999999994,BBG_INTERP,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2026-09-28,FWD_OUTRIGHT,49.0511,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2026-09-29,FWD_OUTRIGHT,49.0438,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2026-10-21,FWD_OUTRIGHT,50.015,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2026-10-22,FWD_OUTRIGHT,49.9978,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2026-11-23,FWD_OUTRIGHT,51.3803,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2026-12-21,FWD_OUTRIGHT,52.5915,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2026-12-22,FWD_OUTRIGHT,52.5721,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2027-01-21,FWD_OUTRIGHT,53.9334,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2027-01-22,FWD_OUTRIGHT,53.8998,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2027-02-22,FWD_OUTRIGHT,55.2944,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2027-03-22,FWD_OUTRIGHT,56.5419,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2027-06-21,FWD_OUTRIGHT,60.8929,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2027-06-22,FWD_OUTRIGHT,60.8195,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2027-09-21,FWD_OUTRIGHT,65.5862,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2027-09-22,FWD_OUTRIGHT,65.4908,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2027-12-21,FWD_OUTRIGHT,70.9496,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2027-12-22,FWD_OUTRIGHT,70.716,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2028-03-21,FWD_OUTRIGHT,76.2306,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2028-03-22,FWD_OUTRIGHT,76.0265,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2028-09-21,FWD_OUTRIGHT,89.6499,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2028-09-22,FWD_OUTRIGHT,89.3612,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2029-09-21,FWD_OUTRIGHT,117.4566,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTRY,2029-09-24,FWD_OUTRIGHT,117.7892,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2030-09-23,FWD_OUTRIGHT,151.4471,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTRY,2031-09-22,FWD_OUTRIGHT,169.373,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTWD,2026-09-18,SPOT,31.801,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTWD,2026-09-21,FWD_OUTRIGHT,31.801,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDTWD,2026-09-21,FWD_OUTRIGHT,31.801,BBG_INTERP,2026-09-19T10:31:12+08:00
2026-09-18,USDTWD,2026-09-22,FWD_OUTRIGHT,31.801,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDTWD,2026-09-23,FWD_OUTRIGHT,31.801,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-18,FWD_OUTRIGHT,16.2524,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-18,SPOT,16.2524,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-21,FWD_OUTRIGHT,16.2511,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2026-09-21,FWD_OUTRIGHT,16.24985,BBG_INTERP,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-22,FWD_OUTRIGHT,16.249,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-23,FWD_OUTRIGHT,16.2516,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-25,FWD_OUTRIGHT,16.2532,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-09-29,FWD_OUTRIGHT,16.2605,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2026-09-30,FWD_OUTRIGHT,16.2588,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-10-13,FWD_OUTRIGHT,16.272817391304347,BBG_INTERP,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-10-22,FWD_OUTRIGHT,16.285,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2026-10-23,FWD_OUTRIGHT,16.2836,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-11-23,FWD_OUTRIGHT,16.3179,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2026-12-22,FWD_OUTRIGHT,16.3502,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2026-12-23,FWD_OUTRIGHT,16.3485,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2027-01-22,FWD_OUTRIGHT,16.383,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2027-01-25,FWD_OUTRIGHT,16.3816,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2027-02-22,FWD_OUTRIGHT,16.416,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2027-02-23,FWD_OUTRIGHT,16.4157,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2027-03-23,FWD_OUTRIGHT,16.4477,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2027-06-22,FWD_OUTRIGHT,16.5453,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2027-06-23,FWD_OUTRIGHT,16.5491,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2027-09-22,FWD_OUTRIGHT,16.6403,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2027-09-23,FWD_OUTRIGHT,16.6464,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2027-12-22,FWD_OUTRIGHT,16.7454,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2027-12-23,FWD_OUTRIGHT,16.7478,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2028-03-22,FWD_OUTRIGHT,16.8583,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2028-03-23,FWD_OUTRIGHT,16.8609,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2028-09-22,FWD_OUTRIGHT,17.0802,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2028-09-26,FWD_OUTRIGHT,17.0776,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2029-09-25,FWD_OUTRIGHT,17.5658,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2030-09-23,FWD_OUTRIGHT,18.0922,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,USDZAR,2031-09-22,FWD_OUTRIGHT,18.7127,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,USDZAR,2031-09-23,FWD_OUTRIGHT,18.7066,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-09-18,FWD_OUTRIGHT,4378.63,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-09-18,SPOT,4378.63,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-09-21,FWD_OUTRIGHT,4379.504825,BBG_INTERP,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-09-22,FWD_OUTRIGHT,4379.796433333333,BBG_INTERP,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-09-29,FWD_OUTRIGHT,4395.3847,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2026-09-30,FWD_OUTRIGHT,4382.1293,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-10-15,FWD_OUTRIGHT,4389.806169565217,BBG_INTERP,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-10-22,FWD_OUTRIGHT,4407.1799,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2026-10-23,FWD_OUTRIGHT,4393.9005,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-11-23,FWD_OUTRIGHT,4409.9767,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2026-12-22,FWD_OUTRIGHT,4439.1379,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2026-12-23,FWD_OUTRIGHT,4425.8912,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2027-01-22,FWD_OUTRIGHT,4457.0346,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2027-01-25,FWD_OUTRIGHT,4445.2922,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2027-02-22,FWD_OUTRIGHT,4474.6258,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2027-02-23,FWD_OUTRIGHT,4461.813,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2027-03-22,FWD_OUTRIGHT,4491.2105,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2027-03-23,FWD_OUTRIGHT,4477.5864,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2027-06-22,FWD_OUTRIGHT,4545.7133,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2027-06-23,FWD_OUTRIGHT,4532.3674,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2027-09-22,FWD_OUTRIGHT,4600.6833,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2027-09-23,FWD_OUTRIGHT,4588.8377,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2028-03-22,FWD_OUTRIGHT,4704.8164,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2028-03-23,FWD_OUTRIGHT,4694.6515,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2028-09-22,FWD_OUTRIGHT,4814.5528,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2028-09-25,FWD_OUTRIGHT,4806.1223,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2029-09-24,FWD_OUTRIGHT,5012.4063,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2030-09-23,FWD_OUTRIGHT,5217.3712,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-18,XAUUSD,2031-09-22,FWD_OUTRIGHT,5427.6982,BBG_BFXFORWARD,2026-09-18T16:24:23+08:00
2026-09-18,XAUUSD,2031-09-23,FWD_OUTRIGHT,5424.692,BBG_BFXFORWARD,2026-09-19T10:31:12+08:00
2026-09-19,AUDUSD,2026-09-19,SPOT,0.7121,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-09-21,FWD_OUTRIGHT,0.7121666666666667,BBG_INTERP,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-09-22,FWD_OUTRIGHT,0.7122,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-09-23,FWD_OUTRIGHT,0.7122,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-09-24,FWD_OUTRIGHT,0.7121,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-09-28,FWD_OUTRIGHT,0.7121,BBG_INTERP,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-09-30,FWD_OUTRIGHT,0.7121,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-10-23,FWD_OUTRIGHT,0.7118,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-11-23,FWD_OUTRIGHT,0.7115,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2026-12-23,FWD_OUTRIGHT,0.7112,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2027-01-25,FWD_OUTRIGHT,0.7109,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2027-02-23,FWD_OUTRIGHT,0.7106,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2027-03-23,FWD_OUTRIGHT,0.7104,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2027-06-23,FWD_OUTRIGHT,0.7097,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2027-09-23,FWD_OUTRIGHT,0.7092,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2027-12-23,FWD_OUTRIGHT,0.7086,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2028-03-23,FWD_OUTRIGHT,0.7082,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2028-09-25,FWD_OUTRIGHT,0.7074,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2029-09-24,FWD_OUTRIGHT,0.7051,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2030-09-23,FWD_OUTRIGHT,0.7016,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,AUDUSD,2031-09-23,FWD_OUTRIGHT,0.6975,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,ESZ6 Index,2026-12-18,FUTURE_PX,7712.5,BBG_BDH,2026-09-19T17:00:00-04:00
2026-09-19,EURSEK,2026-09-19,SPOT,11.2913,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-09-22,FWD_OUTRIGHT,11.2914,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-09-23,FWD_OUTRIGHT,11.2908,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-09-24,FWD_OUTRIGHT,11.2904,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-09-25,FWD_OUTRIGHT,11.29015,BBG_INTERP,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-09-30,FWD_OUTRIGHT,11.2889,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-10-23,FWD_OUTRIGHT,11.2838,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-11-23,FWD_OUTRIGHT,11.2766,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-11-25,FWD_OUTRIGHT,11.276206666666667,BBG_INTERP,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-11-27,FWD_OUTRIGHT,11.275813333333334,BBG_INTERP,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2026-12-23,FWD_OUTRIGHT,11.2707,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2027-01-25,FWD_OUTRIGHT,11.2627,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2027-02-23,FWD_OUTRIGHT,11.2565,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2027-03-23,FWD_OUTRIGHT,11.2515,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2027-06-23,FWD_OUTRIGHT,11.2369,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2027-09-23,FWD_OUTRIGHT,11.2262,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2027-12-23,FWD_OUTRIGHT,11.2171,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2028-03-23,FWD_OUTRIGHT,11.2083,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2028-09-25,FWD_OUTRIGHT,11.1977,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2029-09-24,FWD_OUTRIGHT,11.1795,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2030-09-23,FWD_OUTRIGHT,11.173,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURSEK,2031-09-23,FWD_OUTRIGHT,11.1753,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-09-19,SPOT,1.1486,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-09-21,FWD_OUTRIGHT,1.1484,BBG_INTERP,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-09-22,FWD_OUTRIGHT,1.1483,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-09-23,FWD_OUTRIGHT,1.1485,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-09-24,FWD_OUTRIGHT,1.1486,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-09-30,FWD_OUTRIGHT,1.1489,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-10-23,FWD_OUTRIGHT,1.1499,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-11-23,FWD_OUTRIGHT,1.1514,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2026-12-23,FWD_OUTRIGHT,1.1529,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2027-01-25,FWD_OUTRIGHT,1.1544,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2027-02-23,FWD_OUTRIGHT,1.1558,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2027-03-23,FWD_OUTRIGHT,1.1571,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2027-06-23,FWD_OUTRIGHT,1.1612,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2027-09-23,FWD_OUTRIGHT,1.1653,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2027-12-23,FWD_OUTRIGHT,1.1693,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2028-03-23,FWD_OUTRIGHT,1.1735,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2028-09-25,FWD_OUTRIGHT,1.1816,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2029-09-24,FWD_OUTRIGHT,1.1975,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2030-09-23,FWD_OUTRIGHT,1.2131,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,EURUSD,2031-09-23,FWD_OUTRIGHT,1.2288,BBG_BFXFORWARD,2026-09-20T00:46:54+08:00
2026-09-19,IRSOIS-USD-22860996,2027-02-11,CASHFLOW_USD,0.0,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22860996,2027-02-11,DV01_USD,-15343.643796110526,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22860996,2027-02-11,PAR_RATE,0.04202549389821308,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22860996,2027-02-11,PV_USD,-345726.9440170098,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22870318,2027-02-11,CASHFLOW_USD,0.0,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22870318,2027-02-11,DV01_USD,-24423.28069122322,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22870318,2027-02-11,PAR_RATE,0.04202549389783019,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22870318,2027-02-11,PV_USD,-644376.8703794945,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22907452,2027-02-11,CASHFLOW_USD,0.0,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22907452,2027-02-11,DV01_USD,9891.87554311566,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22907452,2027-02-11,PAR_RATE,0.04202549389782977,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22907452,2027-02-11,PV_USD,325878.7866987805,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919058,2028-11-11,CASHFLOW_USD,0.0,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919058,2028-11-11,DV01_USD,-29495.596590084955,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919058,2028-11-11,PAR_RATE,0.0468341826502133,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919058,2028-11-11,PV_USD,-1806624.5944233146,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919059,2027-02-11,CASHFLOW_USD,0.0,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919059,2027-02-11,DV01_USD,29864.16949843988,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919059,2027-02-11,PAR_RATE,0.042025493897829655,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22919059,2027-02-11,PV_USD,933268.0217321478,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22927109,2028-11-11,CASHFLOW_USD,0.0,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22927109,2028-11-11,DV01_USD,16628.771050164476,QL_PRICER,2026-09-19T17:00:00-04:00
2026-09-19,IRSOIS-USD-22927109,2028-11-11,PAR_RATE,0.04683418265021332,QL_PRICER,2026-09-19T17:00:00-04:00
