Account,ALT_SRC,Base Currency,BB Industry Group,BB Industry Sector,BB Industry Subgroup,BB_YK_IDENTIFIER,Bloomberg Identifier,Business Unit,Column 2,Cost,CounterParty,Currency,CUSIP,Desk,DTD BankDebt Interest,DTD Bond Interest P&L,DTD CDS Interest,DTD Cost TransFx,DTD Dividend Interest P&L,DTD External Financing PL,DTD FC Adjustment P&L,DTD Miscellaneous PL,DTD Non Trading PL,DTD Private Fixed Income,DTD REPO Interest,DTD Swap Interest,DTD Total P&L,DTD Total P&L %,DTD Trading P&L,End Date Accr Base Balance,End Date Accr Local Balance,End Date Dirty MV,Executing Counterparty,Financial Type,FiscalYearEndMonth,FSV LEVEL,Fund,Fund Group,Fund Group Description,Future Master Description,Fx,ID_BB_GLOBAL,ID_BB_Unique,ISIN,Issuer Name NM,Issuer Country,Issuer Region,Loan Amount,LOANXID,Local Cost,Market Value %,Market Value Base + Accrued Base Balance,Market Value Local + Accrued Local Balance,Market Value Base,Market Value Local,MTD BankDebt Interest,MTD Bond Interest P&L,MTD CDS Interest,MTD Cost TransFx,MTD Dividend Interest P&L,MTD External Financing PL,MTD FC Adjustment P&L,MTD Miscellaneous PL,MTD Non Trading PL,MTD Private Fixed Income,MTD REPO Interest,MTD Swap Interest,MTD Total P&L,MTD Total P&L %,MTD Trading P&L,NM Strategy,PB Root,PB Country,PB Country Desc,PB Description,Position,Position Block,Previous Month End Market Value Base,Previous Month End Market Value Local,Previous Year End Market Value Base,Previous Year End Market Value Local,Price,PriceSource,Primary Exchange,Prior Day NAV Estimate,Prior Month End NAV Estimate,Prior Month End Price,Prior Year End NAV Estimate,Prior Year End Price,QTD BankDebt Interest,QTD Bond Interest P&L,QTD CDS Interest,QTD Cost TransFx,QTD Dividend Interest P&L,QTD External Financing PL,QTD Miscellaneous PL,QTD Non Trading PL,QTD Private Fixed Income,QTD REPO Interest,QTD Swap Interest,QTD Total P&L,QTD Total P&L %,QTD Trading P&L,Quantity,Related Security,SEDOL,Side Pocket,Start Date Accr Base Balance,Start Date Accr Local Balance,Start Date Dirty MV,Strategy,Symbol,Symbol Description,Total Return Swap,Trade Factor,Trader Name,TRS Quantity,Ultimate Issuer Description,Ultimate Issuer,Underlying ISIN,YTD BankDebt Interest,YTD Bond Interest P&L,YTD CDS Interest,YTD Cost TransFx,YTD Dividend Interest P&L,YTD External Financing PL,YTD FC Adjustment P&L,YTD Miscellaneous PL,YTD Non Trading PL,YTD Private Fixed Income,YTD REPO Interest,YTD Swap Interest,YTD Total P&L,YTD Total P&L %,YTD Trading P&L,Unnamed: 136
BNPP-IPBFX-NMMF,420816107,USD,,,,,,NMMF,,-2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1039.873967,0.054043591,-1039.873967,0,0,-7875.312179,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-2000000,-0.000363422,-7875.312179,-7875.312179,-7875.312179,-7875.312179,0,0,0,0,0,0,0,0,0,0,0,0,-7875.312179,-0.023047248,-7875.312179,HAHY7,HAHY7,XX,,New PB,-1733123.279,HAHY7:XXNMMFNMCL0001,0,0,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-7875.312179,-0.005371112,-7875.312179,-1733123.279,,,,0,0,-6835.438212,Hybrid,EURUSD091626-197000594,TD 08/07/2026 VD 09/16/2026 SELL EUR VS .BUY USD @ 1.15398600,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-7875.312179,-0.00220728,-7875.312179,
BNPP-IPBFX-NMMF,420816493,USD,,,,,,NMMF,,2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1038.841595,-0.053989938,1038.841595,0,0,5881.921109,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000,0.000271433,5881.921109,5881.921109,5881.921109,5881.921109,0,0,0,0,0,0,0,0,0,0,0,0,5881.921109,0.017213551,5881.921109,HAHY7,HAHY7,XX,,New PB,1731402.658,HAHY7:XXNMMFNMCL0001,0,0,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,5881.921109,0.004011582,5881.921109,1731402.658,,,,0,0,4843.079514,Hybrid,EURUSD091626-197177186,TD 08/12/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.15513280,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,5881.921109,0.001648575,5881.921109,
BNPP-IPBFX-NMMF,128968,USD,,,,,,NMMF,,1999999.999,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,390.722886,-0.020306372,390.722886,0,0,34328.76234,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,1999999.999,0.00158417,34328.76234,34328.76234,34328.76234,34328.76234,0,0,0,0,0,0,0,0,0,0,0,0,8438.860809,0.024696483,8438.860809,HAHY7,HAHY7,XX,,New PB,1502780.331,HAHY7:XXNMMFNMCL0001,25889.90153,25889.90153,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.348095,1461916275,,0,0,0,0,0,0,0,0,0,0,0,34328.76234,0.023412866,34328.76234,1502780.331,,,,0,0,33938.03945,Hybrid,GBPUSD091626-196357490,TD 07/24/2026 VD 09/16/2026 SELL USD VS .BUY GBP @ 1.33086650,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,34328.76234,0.00962161,34328.76234,
BNPP-IPBFX-NMMF,128963,USD,,,,,,NMMF,,2000000.005,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,390.626028,-0.020301339,390.626028,0,0,33824.45785,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000.005,0.001560898,33824.45785,33824.45785,33824.45785,33824.45785,0,0,0,0,0,0,0,0,0,0,0,0,8434.605777,0.024684031,8434.605777,HAHY7,HAHY7,XX,,New PB,1502407.8,HAHY7:XXNMMFNMCL0001,25389.85208,25389.85208,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.348096,1461916275,,0,0,0,0,0,0,0,0,0,0,0,33824.45785,0.023068921,33824.45785,1502407.8,,,,0,0,33433.83182,Hybrid,GBPUSD091626-196357499,TD 07/24/2026 VD 09/16/2026 SELL USD VS .BUY GBP @ 1.33119650,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33824.45785,0.009480264,33824.45785,
BNPP-IPBFX-NMMF,128964,USD,,,,,,NMMF,,1999999.997,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,390.628961,-0.020301491,390.628961,0,0,33839.7363,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,1999999.997,0.001561603,33839.7363,33839.7363,33839.7363,33839.7363,0,0,0,0,0,0,0,0,0,0,0,0,8434.734849,0.024684408,8434.734849,HAHY7,HAHY7,XX,,New PB,1502419.08,HAHY7:XXNMMFNMCL0001,25405.00145,25405.00145,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.348096,1461916275,,0,0,0,0,0,0,0,0,0,0,0,33839.7363,0.023079341,33839.7363,1502419.08,,,,0,0,33449.10734,Hybrid,GBPUSD091626-196357802,TD 07/24/2026 VD 09/16/2026 SELL USD VS .BUY GBP @ 1.33118650,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33839.7363,0.009484547,33839.7363,
BNPP-IPBFX-NMMF,128975,USD,,,,,,NMMF,,-2999999.997,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-585.41418,0.03042473,-585.41418,0,0,-48003.96276,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-2999999.997,-0.002215239,-48003.96276,-48003.96276,-48003.96276,-48003.96276,0,0,0,0,0,0,0,0,0,0,0,0,-12628.85113,-0.036958568,-12628.85113,HAHY7,HAHY7,XX,,New PB,-2251593,HAHY7:XXNMMFNMCL0001,-35375.11163,-35375.11163,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.348101,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-48003.96276,-0.032739612,-48003.96276,-2251593,,,,0,0,-47418.54858,Hybrid,GBPUSD091626-196366337,TD 07/24/2026 VD 09/16/2026 SELL GBP VS .BUY USD @ 1.33239000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-48003.96276,-0.013454473,-48003.96276,
BNPP-IPBFX-NMMF,128974,USD,,,,,,NMMF,,-2999999.993,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-585.506462,0.030429526,-585.506462,0,0,-48484.43916,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-2999999.993,-0.002237412,-48484.43916,-48484.43916,-48484.43916,-48484.43916,0,0,0,0,0,0,0,0,0,0,0,0,-12632.90452,-0.03697043,-12632.90452,HAHY7,HAHY7,XX,,New PB,-2251947.93,HAHY7:XXNMMFNMCL0001,-35851.53464,-35851.53464,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.3481,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-48484.43916,-0.033067306,-48484.43916,-2251947.93,,,,0,0,-47898.9327,Hybrid,GBPUSD091626-196366338,TD 07/24/2026 VD 09/16/2026 SELL GBP VS .BUY USD @ 1.33218000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-48484.43916,-0.01358914,-48484.43916,
BNPP-IPBFX-NMMF,128943,USD,,,,,,NMMF,,2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,15804.66135,-0.821388637,15804.66135,0,0,132794.4773,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000,0.006128068,132794.4773,132794.4773,132794.4773,132794.4773,0,0,0,0,0,0,0,0,0,0,0,0,168927.5113,0.494369503,168927.5113,HAHY7,HAHY7,XX,,New PB,482.474,HAHY7:XXNMMFNMCL0001,-36133.034,-36133.034,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4070.409941,1461916275,,0,0,0,0,0,0,0,0,0,0,0,132794.4773,0.090568348,132794.4773,482.474,,,,0,0,116989.816,Hybrid,XAUUSD091626-196248311,TD 07/22/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4145.30109394,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,132794.4773,0.037219422,132794.4773,
BNPP-IPBFX-NMMF,129011,USD,,,,,,NMMF,,999998.2251,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,8052.817626,-0.41851532,8052.817626,0,0,86706.80288,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,999998.2251,0.00400126,86706.80288,86706.80288,86706.80288,86706.80288,0,0,0,0,0,0,0,0,0,0,0,0,86155.31798,0.25213514,86155.31798,HAHY7,HAHY7,XX,,New PB,245.830964,HAHY7:XXNMMFNMCL0001,551.4849,551.4849,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4070.071951,1461916275,,0,0,0,0,0,0,0,0,0,0,0,86706.80288,0.059135681,86706.80288,245.830964,,,,0,0,78653.98526,Hybrid,XAUUSD091626-196490196,TD 07/28/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4067.82860129,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,86706.80288,0.024302043,86706.80288,
BNPP-IPBFX-NMMF,129057,USD,,,,,,NMMF,,1416309.685,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,11465.13924,-0.595858075,11465.13924,0,0,130878.5213,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,1416309.685,0.006039652,130878.5213,130878.5213,130878.5213,130878.5213,0,0,0,0,0,0,0,0,0,0,0,0,122695.4103,0.359070399,122695.4103,HAHY7,HAHY7,XX,,New PB,350.000007,HAHY7:XXNMMFNMCL0001,8183.111,8183.111,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4069.979332,1461916275,,0,0,0,0,0,0,0,0,0,0,0,130878.5213,0.08926163,130878.5213,350.000007,,,,0,0,119413.382,Hybrid,XAUUSD091626-196556697,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4046.59901560,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,130878.5213,0.036682421,130878.5213,
BNPP-IPBFX-NMMF,420815455,USD,,,,,,NMMF,,-1023732,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-8189.385,0.425612902,-8189.385,0,0,-81402.41,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-1023732,-0.003756478,-81402.41,-81402.41,-81402.41,-81402.41,0,0,0,0,0,0,0,0,0,0,0,0,-87586.866,-0.256324592,-87586.866,HAHY7,HAHY7,XX,,New PB,-250,HAHY7:XXNMMFNMCL0001,6184.456,6184.456,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4070.190176,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-81402.41,-0.055517985,-81402.41,-250,,,,0,0,-73213.025,Hybrid,XAUUSD091626-196624240,TD 07/30/2026 VD 09/16/2026 SELL XAU VS .BUY USD @ 4094.92800000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-81402.41,-0.022815336,-81402.41,
BNPP-IPBFX-NMMF,420815453,USD,,,,,,NMMF,,-1023760.5,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-8189.385,0.425612902,-8189.385,0,0,-81373.91,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-1023760.5,-0.003755163,-81373.91,-81373.91,-81373.91,-81373.91,0,0,0,0,0,0,0,0,0,0,0,0,-87586.741,-0.256324226,-87586.741,HAHY7,HAHY7,XX,,New PB,-250,HAHY7:XXNMMFNMCL0001,6212.831,6212.831,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4070.190676,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-81373.91,-0.055498547,-81373.91,-250,,,,0,0,-73184.525,Hybrid,XAUUSD091626-196625654,TD 07/30/2026 VD 09/16/2026 SELL XAU VS .BUY USD @ 4095.04200000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-81373.91,-0.022807348,-81373.91,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,2151079.429,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,16378.77,-0.851225804,16378.77,0,0,59189.39113,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2151079.429,0.002731413,59189.39113,59189.39113,59189.39113,59189.39113,0,0,0,0,0,0,0,0,0,0,0,0,59189.39113,0.173218854,59189.39113,HAHY7,HAHY7,XX,,New PB,500,HAHY7:XXNMMFNMCL0001,0,0,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,59189.39113,0.040368285,59189.39113,500,,,,0,0,42810.62113,Hybrid,XAUUSD091626-196924253,TD 08/06/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4302.15885773,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,59189.39113,0.016589507,59189.39113,
BNPP-IPBFX-NMMF,420816289,USD,,,,,,NMMF,,1314975.3,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,9827.262,-0.510735483,9827.262,0,0,11185.992,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,1314975.3,0.0005162,11185.992,11185.992,11185.992,11185.992,0,0,0,0,0,0,0,0,0,0,0,0,11185.992,0.032736014,11185.992,HAHY7,HAHY7,XX,,New PB,300,HAHY7:XXNMMFNMCL0001,0,0,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,11185.992,0.007629058,11185.992,300,,,,0,0,1358.73,Hybrid,XAUUSD091626-197124481,TD 08/11/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4383.25100000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,11185.992,0.003135192,11185.992,
BNPP-IPBFX-NMMF,420816597,USD,,,,,,NMMF,,1527261.4,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,11465.139,-0.595858063,11465.139,0,0,19926.774,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,1527261.4,0.000919561,19926.774,19926.774,19926.774,19926.774,0,0,0,0,0,0,0,0,0,0,0,0,19926.774,0.058316075,19926.774,HAHY7,HAHY7,XX,,New PB,350,HAHY7:XXNMMFNMCL0001,0,0,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,19926.774,0.013590437,19926.774,350,,,,0,0,8461.635,Hybrid,XAUUSD091626-197297955,TD 08/14/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4363.60400000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,19926.774,0.005585044,19926.774,
BNPP-IPBFX-NMMF,,USD,,,,EUR Curncy,EUR,NMMF,,0,PARIUK,EUR.C-EUAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CURRENCY,12,,NMMF,,,,,,IX378827-0,,European Union CCY,EU,Europe,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAHY7,HAHY7,XX,,New PB,0,HAHY7:XXNMMFNMCL0001,0,0,0,0,1,BloombergBFIX,,2149429186,2088428191,1,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-0.0025,-1.71E-09,-0.0025,0,,,,0,0,0,Hybrid,EUR.C-EUAA,EUROPEAN UNION EURO,0,,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025,-7.01E-10,-0.0025,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-9.986743,PARIUK,HKD.C-HKAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,0.002254,-1.17E-07,0.002254,0,0,-0.005915,,FORWARD,12,,NMMF,,,,0.127472,,,,,,,0,,-78.3444,-2.73E-10,-0.005915,-0.0464,-0.005915,-0.0464,0,0,0,0,0,0,0,0,0,0,0,0,-0.005915,-1.73E-08,-0.005915,HAHY7,HAHY7,XX,,New PB,-10,HAHY7:XXNMMFNMCL0001,0,0,0,0,7.83908,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-0.005915,-4.03E-09,-0.005915,-10,,,,0,0,-0.008168,Hybrid,USDHKD090826-196923363,TD 08/05/2026 VD 09/08/2026 SELL USD VS .BUY HKD @ 7.83444000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.005915,-1.66E-09,-0.005915,
BNPP-IPBFX-NMMF,420816683,USD,,,,,,NMMF,,-827563.6387,PARIUK,IDR.C-IJAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1316.41423,0.068415746,-1316.41423,0,0,-1316.41423,,FORWARD,12,,NMMF,,,,5.60E-05,,,,,,,0,,-14754218332,-6.07E-05,-1316.41423,-23469691.09,-1316.41423,-23469691.09,0,0,0,0,0,0,0,0,0,0,0,0,-1316.41423,-0.003852511,-1316.41423,HAHY7,HAHY7,XX,,New PB,-827077,HAHY7:XXNMMFNMCL0001,0,0,0,0,17867.36667,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-1316.41423,-0.000897819,-1316.41423,-827077,,,,0,0,0,Hybrid,USDIDR091626-197396454,TD 08/17/2026 VD 09/16/2026 SELL USD VS .BUY IDR @ 17838.99000000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1316.41423,-0.000368962,-1316.41423,
BNPP-IPBFX-NMMF,420816697,USD,,,,,,NMMF,,-802075.5052,PARIUK,IDR.C-IJAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1279.022341,0.066472441,-1279.022341,0,0,-1279.022341,,FORWARD,12,,NMMF,,,,5.60E-05,,,,,,,0,,-14299803144,-5.90E-05,-1279.022341,-22803049.8,-1279.022341,-22803049.8,0,0,0,0,0,0,0,0,0,0,0,0,-1279.022341,-0.003743083,-1279.022341,HAHY7,HAHY7,XX,,New PB,-801607,HAHY7:XXNMMFNMCL0001,0,0,0,0,17867.36667,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-1279.022341,-0.000872317,-1279.022341,-801607,,,,0,0,0,Hybrid,USDIDR091626-197396456,TD 08/17/2026 VD 09/16/2026 SELL USD VS .BUY IDR @ 17838.92000000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1279.022341,-0.000358482,-1279.022341,
BNPP-IPBFX-NMMF,420816665,USD,,,,,,NMMF,,-1133273.836,PARIUK,IDR.C-IJAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1831.344432,0.095177332,-1831.344432,0,0,-1831.344432,,FORWARD,12,,NMMF,,,,5.60E-05,,,,,,,0,,-20204572591,-8.45E-05,-1831.344432,-32650124.2,-1831.344432,-32650124.2,0,0,0,0,0,0,0,0,0,0,0,0,-1831.344432,-0.005359464,-1831.344432,HAHY7,HAHY7,XX,,New PB,-1132636,HAHY7:XXNMMFNMCL0001,0,0,0,0,17867.36667,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-1831.344432,-0.001249012,-1831.344432,-1132636,,,,0,0,0,Hybrid,USDIDR091626-197397316,TD 08/17/2026 VD 09/16/2026 SELL USD VS .BUY IDR @ 17838.54000000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1831.344432,-0.000513286,-1831.344432,
BNPP-IPBFX-NMMF,420816673,USD,,,,,,NMMF,,-899924.3726,PARIUK,IDR.C-IJAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1409.287753,0.073242502,-1409.287753,0,0,-1409.287753,,FORWARD,12,,NMMF,,,,5.60E-05,,,,,,,0,,-16044301677,-6.50E-05,-1409.287753,-25125486.71,-1409.287753,-25125486.71,0,0,0,0,0,0,0,0,0,0,0,0,-1409.287753,-0.004124307,-1409.287753,HAHY7,HAHY7,XX,,New PB,-899373,HAHY7:XXNMMFNMCL0001,0,0,0,0,17867.36667,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-1409.287753,-0.000961161,-1409.287753,-899373,,,,0,0,0,Hybrid,USDIDR091626-197397323,TD 08/17/2026 VD 09/16/2026 SELL USD VS .BUY IDR @ 17839.43000000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1409.287753,-0.000394993,-1409.287753,
BNPP-IPBFX-NMMF,420816703,USD,,,,,,NMMF,,-1195480.15,PARIUK,IDR.C-IJAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1938.58094,0.100750552,-1938.58094,0,0,-1938.58094,,FORWARD,12,,NMMF,,,,5.60E-05,,,,,,,0,,-21313617850,-8.95E-05,-1938.58094,-34561990.29,-1938.58094,-34561990.29,0,0,0,0,0,0,0,0,0,0,0,0,-1938.58094,-0.005673293,-1938.58094,HAHY7,HAHY7,XX,,New PB,-1194814,HAHY7:XXNMMFNMCL0001,0,0,0,0,17867.36667,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-1938.58094,-0.001322149,-1938.58094,-1194814,,,,0,0,0,Hybrid,USDIDR091626-197397327,TD 08/17/2026 VD 09/16/2026 SELL USD VS .BUY IDR @ 17838.44000000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1938.58094,-0.000543342,-1938.58094,
BNPP-IPBFX-NMMF,420816691,USD,,,,,,NMMF,,-1145238.299,PARIUK,IDR.C-IJAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1749.730377,0.090935745,-1749.730377,0,0,-1749.730377,,FORWARD,12,,NMMF,,,,5.60E-05,,,,,,,0,,-20417881014,-8.07E-05,-1749.730377,-31195068.02,-1749.730377,-31195068.02,0,0,0,0,0,0,0,0,0,0,0,0,-1749.730377,-0.005120618,-1749.730377,HAHY7,HAHY7,XX,,New PB,-1144493,HAHY7:XXNMMFNMCL0001,0,0,0,0,17867.36667,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-1749.730377,-0.001193349,-1749.730377,-1144493,,,,0,0,0,Hybrid,USDIDR091626-197397655,TD 08/17/2026 VD 09/16/2026 SELL USD VS .BUY IDR @ 17840.11000000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1749.730377,-0.000490412,-1749.730377,
BNPP-IPBFX-NMMF,128940,USD,,,,,,NMMF,,-3558849.092,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-4962.770612,0.25792159,-4962.770612,0,0,66435.65499,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-567946050,0.003065807,66435.65499,10602266.87,66435.65499,10602266.87,0,0,0,0,0,0,0,0,0,0,0,0,-17794.67871,-0.052076458,-17794.67871,HAHY7,HAHY7,XX,,New PB,-3500000.02,HAHY7:XXNMMFNMCL0001,84230.3337,13390517.3,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.444437,1461916275,,0,0,0,0,0,0,0,0,0,0,0,66435.65499,0.045310375,66435.65499,-3500000.02,,,,0,0,71398.4256,Hybrid,USDJPY091626-196243174,TD 07/22/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 162.27029909,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,66435.65499,0.018620478,66435.65499,
BNPP-IPBFX-NMMF,128941,USD,,,,,,NMMF,,-3558845.802,PARIUK,JPY.C-JPAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-4962.766278,0.257921365,-4962.766278,0,0,66432.3633,,FORWARD,12,,NMMF,,,,0.006266,,,,,,,0,,-567945525,0.003065655,66432.3633,10601741.56,66432.3633,10601741.56,0,0,0,0,0,0,0,0,0,0,0,0,-17794.66988,-0.052076432,-17794.66988,HAHY7,HAHY7,XX,,New PB,-3500000.022,HAHY7:XXNMMFNMCL0001,84227.03318,13389992.6,0,0,159.24108,BloombergBVAL,,2149429186,2088428191,158.444437,1461916275,,0,0,0,0,0,0,0,0,0,0,0,66432.3633,0.04530813,66432.3633,-3500000.022,,,,0,0,71395.12958,Hybrid,USDJPY091626-196243315,TD 07/22/2026 VD 09/16/2026 SELL USD VS .BUY JPY @ 162.27014900,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,66432.3633,0.018619555,66432.3633,
